"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "CH" "CH2" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH3O" "C2H2" "C2H3" "C2H4" "HCCO" "CH2CO" "CH3CO" "N2" 
0.0018399458802738579 417529.6211640732 2921.225216154464 0.44498940849905333 1158.6199634774116 0.0016761361969341469 0.0011987196995937412 0.02895270455131739 0.12766559353200854 0.03776871953224732 0.08246652163875662 3.326982140676149e-05 1.6898773782665789e-13 4.1645244202517674e-14 1.4653028603505398e-14 0.0 0.11593850014193988 0.1309435347253124 3.890876911503928e-07 8.232337852882296e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.001850293616991623 417402.11293568707 2921.9016723400896 0.4447803250198118 1158.2529505653335 0.0016757876030076598 0.001197825545112616 0.028939219664139277 0.12761879218988972 0.03777417134404919 0.08247473051235095 3.330257126943778e-05 1.6921127528660652e-13 3.982934321168352e-14 1.544489451061368e-14 0.0 0.11585475300419437 0.13107511761883697 3.8887418533975323e-07 8.234734653736705e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0018606462087682523 417275.0276907359 2922.5752461711395 0.4445721305460026 1157.8871551456782 0.0016754207307472797 0.0011969109501456417 0.028925396217484654 0.12757342436312374 0.03777940810228541 0.08248339916131167 3.333574042348328e-05 1.709514192395651e-13 4.3766818707832045e-14 0.0 9.353398856359502e-16 0.11577328422877134 0.13120312076601806 3.886663120354797e-07 8.237810421650856e-10 0.0 0.0 0.0 0.0 0.0 1.2565686317819208e-16 0.0 0.4733559102567295
0.0018710036395961464 417148.35892087343 2923.2459676684825 0.44436481220996416 1157.5225584851241 0.0016750364018564402 0.0011959769658341315 0.028911250774933995 0.12752943361133248 0.037784437662615016 0.08249250669367798 3.336931277525208e-05 1.7199267085310793e-13 4.2486006092371734e-14 0.0 1.875473824918407e-15 0.11569400442961411 0.13132768460943173 3.884639177339078e-07 8.242313278789567e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.001881365893711639 417022.10036444524 2923.9138659305927 0.4441583575995067 1157.1591425609179 0.0016746354057648888 0.001195024600393842 0.02889679923731461 0.127486765704617 0.03778926757724556 0.08250203305019482 3.3403272931268886e-05 1.7307306255618587e-13 4.485852070227196e-14 0.0 2.473465579097546e-16 0.11561682772683093 0.1314489440832311 3.882667876051552e-07 8.247618404833498e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0018979090776710219 416821.4860182486 2924.973738897061 0.44383071267427476 1156.5817048769095 0.001673962965854306 0.001193469405458066 0.02887314528817968 0.1274212985167807 0.037796578350232285 0.08251805227894309 3.345822323492478e-05 1.7182461266091887e-13 3.9615339558260416e-14 0.0 0.0 0.115497841402253 0.13163589453049931 3.8796280473569724e-07 8.255808353261897e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0019144644389345095 416621.87674653163 2926.026608958199 0.4435051886564284 1156.0071601438058 0.001673252938559249 0.0011918735943439115 0.028848809492867184 0.12735886601831523 0.037803427279408885 0.08253501469707471 3.3514064942940915e-05 1.7119506540125413e-13 3.837925432066988e-14 0.0 0.0 0.11538368162505824 0.1318152615413276 3.87671302332295e-07 8.263555130120012e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.001931031917038038 416423.24991705053 2927.072583860277 0.4431817404518657 1155.435443219962 0.0016725080618509212 0.0011902406510515666 0.028823846798089813 0.127299279896306 0.037809840649707396 0.08255285079856059 3.3570743488139536e-05 1.726621417343465e-13 3.991022872626409e-14 2.978469515346788e-14 0.0 0.115274050035704 0.13198751389550886 3.873918081304778e-07 8.271937448467185e-10 0.0 0.0 0.0 0.0 0.0 6.143997532867683e-18 0.0 0.4733559102567295
0.0019476114528601384 416225.58397984423 2928.111767296931 0.44286032500900496 1154.866492078013 0.001671730901720523 0.0011885738334205989 0.028798308614512998 0.12724236359394228 0.03781584314247096 0.08257149548368924 3.3628207476110006e-05 1.746689940247489e-13 4.158478388240492e-14 5.659669733864899e-14 0.0 0.115168666881228 0.1321530911385615 3.8712384190839916e-07 8.281229547042173e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.001964202988556846 416028.85842842853 2929.1442590447728 0.4425409012388278 1154.3002476932102 0.0016709238623660535 0.0011868761868674832 0.02877224303757675 0.1271879515873708 0.037821457936032074 0.0825908877920176 3.368640843820471e-05 1.7602435532596795e-13 4.267257572659787e-14 4.883402265201352e-14 0.0 0.11506726988570494 0.13231240535634187 3.868669217241677e-07 8.290902030716994e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.001984536972015867 415789.20395904186 2930.3996570438703 0.442152395713093 1153.6104389906716 0.0016698981615641516 0.0011847594356153767 0.028739670808491914 0.12712450429974181 0.03782783739045459 0.08261557038560527 3.375861748074738e-05 1.7751766116741423e-13 4.379334784611894e-14 6.681631673107771e-15 0.0 0.11494817169965521 0.13249953155283273 3.8656669735489525e-07 8.303047833444362e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0020048887640787215 415550.89657121507 2931.6453330922095 0.44176674976044095 1152.9245076638877 0.0016688348633859638 0.0011826055507676984 0.02870645157525614 0.12706431546016303 0.03783370526004661 0.08264119146313897 3.3831784655627814e-05 1.7761604723097915e-13 4.1639948125977385e-14 0.0 0.0 0.11483426367497009 0.13267850300276765 3.862816239552388e-07 8.316135131525064e-10 2.2316741874785825e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0020252582655604524 415313.9042820742 2932.8814489969664 0.44138389858248894 1152.2423616530086 0.0016677375143304806 0.0011804189875124615 0.028672655923849516 0.1270071402036469 0.03783909606878355 0.08266766125687051 3.390583676378599e-05 1.774442115298922e-13 4.038390022875347e-14 5.728986939057873e-14 0.0 0.11472515785967954 0.13284992925346834 3.86011024547047e-07 8.331401400980054e-10 0.0 0.0 0.0 0.0 0.0 9.982192970073075e-17 0.0 0.4733559102567295
0.002045645379578232 415078.1969320688 2934.1081596431895 0.4410037808007309 1151.5639141405197 0.0016666093866069972 0.00117820384182092 0.028638348850589017 0.12695275232448586 0.03784404180834328 0.08269489700031347 3.3980705637292016e-05 1.8120466234537947e-13 4.7545740617045006e-14 6.652633696414539e-14 0.0 0.11462049590750695 0.13301437333678925 3.8575425589401665e-07 8.349647118169364e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0020660500114423382 414843.74609357264 2935.3256133051136 0.4406263382821462 1150.889083299092 0.0016654534950977875 0.0011759638729254803 0.028603590113992657 0.12690094311430644 0.03784857209622393 0.08272282249152582 3.405632782138978e-05 1.8298269662144063e-13 4.530681871181326e-14 9.436584327050332e-14 0.0 0.11451994723949797 0.13317235465672891 3.8551065639293044e-07 8.369079868553499e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0020864720685332865 414610.5249550875 2936.5339520595203 0.4402515159222519 1150.217791959119 0.001664272616217772 0.0011737025287316646 0.028568434628122693 0.1268515200602039 0.037852714349282536 0.08275136760618332 3.413264428277885e-05 2.0431472210079962e-13 6.146339754212878e-14 0.0 4.2596880375077154e-15 0.11442320698332885 0.1333243522275681 3.852796461979984e-07 8.390478711986037e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0021069114601727224 414378.5082074478 2937.733312211859 0.43987926143016803 1149.5499672751457 0.0016630693076365728 0.0011714229721407163 0.028532932876059135 0.12680430548366872 0.03785649396831589 0.08278046778534298 3.420960001063693e-05 1.9887973227791714e-13 5.3846138695207225e-14 0.0 4.020315247157657e-14 0.1143299938155817 0.1334708080602126 3.8506045163143567e-07 8.402194487815157e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002127368097508823 414147.67193831084 2938.9238246792684 0.43950952513122654 1148.8855404192484 0.00166184592600203 0.0011691281042857907 0.02849713127076058 0.12675913534384217 0.037859934500401836 0.0828100635836674 3.4287143695223044e-05 1.7885044080671735e-13 3.841594273042952e-14 0.0 5.702861968164442e-14 0.11424004806366903 0.13361213014318896 3.8485231612077906e-07 8.397846991096473e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002147841893419573 413917.9935400827 2940.105615311881 0.4391422597961392 1148.2244463180666 0.0016606046418309276 0.0011668205839990278 0.02846107245583468 0.12671585823744455 0.03786305777374953 0.08284010029252474 3.436522758004971e-05 1.7999210609508524e-13 4.212634878399674e-14 0.0 8.341145219650403e-15 0.11415313012057136 0.13374869493571245 3.8465474523889696e-07 8.376343873969432e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0021516813498153415 413875.07032574475 2940.3261663113244 0.4390736918485384 1148.1008984177324 0.001660370151425962 0.0011663868616596258 0.028454288296092162 0.1267079456374694 0.0378636095526629 0.08284577520761696 3.43799198984571e-05 1.8319528934273848e-13 4.3167048911451343e-14 0.0 0.0 0.11413715717458943 0.13377379150087979 3.846190210833267e-07 8.384625089458321e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002155521405475007 413832.1868936393 2940.546415951772 0.43900520883061595 1147.9774650243203 0.001660135115257577 0.001165952796153666 0.028447496729016416 0.12670009373122196 0.03786415102750561 0.08285146351945553 3.4394629403464334e-05 1.8469648502484072e-13 4.2866661168030736e-14 0.0 0.0 0.11412128140698943 0.13379873538034698 3.8458390897755083e-07 8.401167281466796e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002159362059843886 413789.34311014897 2940.7663650033305 0.4389368104596888 1147.8541457533315 0.0016598995456531312 0.001165518402386567 0.02844069799533207 0.1266923016560205 0.037864682323783955 0.08285716491825595 3.4409355832526397e-05 1.8483777998890063e-13 4.251958426441711e-14 0.0 0.0 0.11410550145389535 0.13382352871763886 3.845492802326127e-07 8.414800457860294e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0021632033123691057 413746.5388429829 2940.986014231102 0.43886849645555015 1147.730940224043 0.0016596634547274955 0.0011650836950422426 0.028433892332083065 0.126684568561691 0.03786520356531731 0.08286287909878887 3.442409888088626e-05 1.8476523798011065e-13 4.260111381727183e-14 0.0 0.0 0.11408981597070901 0.13384817362534257 3.845149221699462e-07 8.421773835049057e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0021670451624996195 413703.7739604017 2941.20536439734 0.43880026653922316 1147.6078480572694 0.0016594268543992249 0.0011646486885821072 0.028427079972588667 0.12667689361075235 0.03786571487416077 0.082868605760506 3.443885822843178e-05 1.8501897865689313e-13 4.282379033144055e-14 0.0 0.0 0.11407422363257463 0.1338726721845609 3.844807650436618e-07 8.425010710396481e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002172630085427533 413641.688167983 2941.5236427587024 0.43870124851715336 1147.4291436097733 0.0016590820883163654 0.0011640159331603845 0.028417167219230804 0.12666584058641853 0.03786644056256872 0.08287695070719601 3.446033838180536e-05 1.8565220587188704e-13 4.3093593194149864e-14 0.0 0.0 0.11405172466645719 0.13390802238318097 3.844316115787332e-07 8.427699944264382e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0021782162679319277 413579.68491029885 2941.8412932392516 0.4386024067152169 1147.2506767258756 0.0016587363065127027 0.0011633826185511885 0.02840724149677168 0.1266549061615348 0.03786714588408034 0.08288532050494944 3.448185156390047e-05 1.8606652952648044e-13 4.3086995934665196e-14 0.0 0.0 0.11402941578134385 0.13394307392720603 3.843832331383125e-07 8.432485724078923e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002183803708341355 413517.7637855887 2942.1583181615174 0.43850374028538974 1147.0724462491703 0.00165838954334936 0.0011627487866278001 0.02839730347848868 0.12664408790393883 0.037867831195303264 0.08289371428398667 3.450339707350504e-05 1.861900383049865e-13 4.3033455933787077e-14 0.0 0.0 0.11400729313181059 0.13397783285873655 3.843356728926214e-07 8.438533564324108e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0021893924049924247 413455.9243974311 2942.4747198268838 0.4384052483897859 1146.8944510385893 0.0016580418325072694 0.001162114478188837 0.028387353822576896 0.12663338343388317 0.0378684968458105 0.08290213119390975 3.452497417067312e-05 1.8632732466843014e-13 4.3082223858237645e-14 0.0 0.0 0.11398535295636401 0.1340123050881336 3.842888413970504e-07 8.443815792098937e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0021949823562296277 413394.16636795935 2942.790500468436 0.43830693022169714 1146.7166900064954 0.0016576932072314586 0.001161479732878554 0.02837739317403741 0.12662279042331417 0.037869143176474246 0.08291057040303176 3.454658205348895e-05 1.8661572430370504e-13 4.318495122729564e-14 0.0 0.0 0.11396359157536969 0.13404649639682414 3.842426810743095e-07 8.44801354706174e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0022044433549561543 413289.8565975074 2943.3233902629263 0.43814097021003345 1146.416450304088 0.0016571013440940662 0.0011604048625084005 0.028360516564849843 0.1266051146462353 0.037870193692357064 0.08292489799087598 3.458321039413717e-05 1.8719027596547867e-13 4.337699130766776e-14 0.0 0.0 0.11392716868625488 0.13410372374942878 3.841661599347833e-07 8.454355586284061e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002213907932711986 413185.7769171456 2943.854519032468 0.4379755014950566 1146.1168728833186 0.0016565071070509267 0.0011593290328145483 0.028343613221157245 0.12658774079401663 0.03787119141919423 0.08293928330022321 3.4619921161983777e-05 1.8769571102689066e-13 4.34763796198773e-14 0.0 0.0 0.11389123052459062 0.1341601895004478 3.840916553599252e-07 8.461474726551064e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0022233760816210723 413081.92558356526 2944.3838972407275 0.4378105203370924 1145.8179527253742 0.001655910642349104 0.0011582524186249774 0.02832668598242429 0.126570658527884 0.03787213788224635 0.08295372265505405 3.465671100344427e-05 1.8814543185669576e-13 4.35612559635403e-14 0.0 0.0 0.11385576075195854 0.13421591932069785 3.8401914684982614e-07 8.469140295562577e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0022328477938663225 412978.3008900701 2944.9115352024733 0.4376460230667264 1145.5196849166857 0.0016553120907270861 0.00115717518759342 0.028309737576990304 0.12655385788434273 0.03787303455554149 0.08296821251983329 3.469357664071566e-05 1.8860617060658995e-13 4.367220791410851e-14 0.0 0.0 0.11382074362665187 0.13427093794355982 3.839485801186484e-07 8.47677094039106e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002245065638883721 412845.0215246681 2945.589306782532 0.4374346326385846 1145.1360606817912 0.0016545374697494394 0.0011557855786081038 0.02828785766999412 0.12653259580017562 0.037874119503094265 0.08298696450379027 3.474121700884018e-05 1.892141605889046e-13 4.38159488262119e-14 0.0 0.0 0.113776237149001 0.1343408661574565 3.838603910892912e-07 8.486519944763735e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002257289378539199 412712.1127149567 2946.264223401544 0.43722403320047276 1144.7535030367876 0.0016537598806833852 0.0011543955371641674 0.028265952262401688 0.12651176634778336 0.03787512695908208 0.08300578788522511 3.478897147474001e-05 1.8984857261684237e-13 4.399224238547326e-14 0.0 0.0 0.11373242702431073 0.1344097002646795 3.8377529398375284e-07 8.496069051269964e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0022695189964911148 412579.5710890957 2946.936306009197 0.43701421742673047 1144.3720022745433 0.0016529795878567725 0.0011530053738867633 0.02824402644649453 0.12649135072979129 0.0378760597295249 0.08302467604193489 3.483683366169882e-05 1.9048890380363265e-13 4.4142948622897844e-14 0.0 0.0 0.11368928357295455 0.1344774868976066 3.836932151524162e-07 8.505645246936253e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0022817544765479374 412447.3933745619 2947.6055751467006 0.4368051781798893 1143.9915489749123 0.0016521968422882713 0.0011516153824725863 0.02822208504826711 0.12647133104701405 0.03787692049657844 0.08304362268744046 3.488479750271671e-05 1.9111801990279903e-13 4.432329075747612e-14 0.0 0.0 0.11364677854010131 0.13454427044997538 3.836141104173114e-07 8.515277288588792e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0023025785938581124 412223.4059993062 2948.7374953109634 0.4364513980341951 1143.346835634537 0.001650860546795032 0.0011492523914463102 0.02818474310458562 0.12643814210901363 0.03787822635882732 0.08307596564140106 3.496659376255992e-05 1.921871907739108e-13 4.4582952122012766e-14 0.0 0.0 0.11357587468777995 0.13465567398392322 3.8348618828085203e-07 8.531940150301323e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0023234195450710254 412000.4471082411 2949.8614316132393 0.43609981099412776 1142.7050825895126 0.0016495189459194218 0.0011468919726017462 0.028147390350003947 0.12640597034944862 0.03787934327859799 0.08310843301908143 3.504863988267485e-05 1.9324951319017267e-13 4.483812917430678e-14 0.0 0.0 0.11350661540751632 0.1347644935722538 3.833663669834599e-07 8.548830869457673e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0023442772533229478 411778.5023903044 2950.977477638755 0.43575038534854454 1142.0662486730685 0.0016481730390831412 0.0011445352697724445 0.028110045804250777 0.12637474369028562 0.03788028224239066 0.0831409998564799 3.513091060604235e-05 1.9431871310630768e-13 4.5116676226279746e-14 0.0 0.0 0.11343888704572912 0.1348709077866448 3.8325437229304595e-07 8.565799725621714e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.002365151642799076 411557.5581715769 2952.0857242740108 0.43540309060806764 1141.430294551427 0.0016468237427810567 0.0011421833221508307 0.028072726833054472 0.12634439566742986 0.037881053446079935 0.08317364328397878 3.521338234219651e-05 1.9539139279718233e-13 4.539570207557175e-14 0.0 0.0 0.113372584838685 0.13497508123110333 3.83149938945702e-07 8.582888557600709e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
